"id","age_group","card_type","PIN_Change_Due","id.y","age_group_num"
1252,"18-30","Debit",0,1697,1
1252,"18-30","Debit (Prepaid)",0,1943,1
935,"18-30","Debit",0,1698,1
935,"18-30","Debit",0,658,1
935,"18-30","Debit",0,892,1
1748,"31-45","Debit",1,4349,2
1123,"31-45","Credit",1,4971,2
1123,"31-45","Debit (Prepaid)",1,3010,2
1123,"31-45","Debit",1,4350,2
546,"46-60","Credit",1,125,3
546,"46-60","Debit",1,4813,3
546,"46-60","Debit",1,4495,3
430,"46-60","Debit (Prepaid)",1,3433,3
430,"46-60","Credit",1,4351,3
430,"46-60","Credit",1,150,3
430,"46-60","Credit",1,5768,3
430,"46-60","Debit",1,2860,3
61,"31-45","Credit",0,2265,2
61,"31-45","Debit",1,2622,2
61,"31-45","Debit",1,3503,2
1621,"60+","Credit",1,5036,4
1621,"60+","Debit",1,1053,4
1621,"60+","Credit",1,2709,4
1621,"60+","Debit",1,2316,4
413,"18-30","Credit",0,1944,1
413,"18-30","Credit",0,893,1
269,"18-30","Debit (Prepaid)",0,1699,1
269,"18-30","Debit (Prepaid)",0,5332,1
269,"18-30","Debit (Prepaid)",0,1945,1
37,"31-45","Credit",1,265,2
37,"31-45","Debit",1,1230,2
37,"31-45","Debit",1,1183,2
37,"31-45","Debit",0,659,2
1793,"31-45","Credit",1,4044,2
1793,"31-45","Debit (Prepaid)",1,290,2
1793,"31-45","Debit (Prepaid)",1,4452,2
1793,"31-45","Debit (Prepaid)",0,1700,2
1846,"60+","Debit",1,5181,4
1846,"60+","Credit",1,1346,4
1846,"60+","Debit (Prepaid)",0,2373,4
1846,"60+","Credit",1,3297,4
116,"31-45","Debit (Prepaid)",1,4899,2
116,"31-45","Debit",1,6072,2
752,"60+","Debit",1,5989,4
752,"60+","Debit",1,4105,4
752,"60+","Credit",1,2465,4
1185,"18-30","Debit",0,1701,1
683,"60+","Debit",1,5990,4
683,"60+","Credit",1,4731,4
683,"60+","Debit",1,1054,4
683,"60+","Debit (Prepaid)",1,4279,4
683,"60+","Debit",1,6012,4
903,"18-30","Credit",0,1428,1
903,"18-30","Debit (Prepaid)",0,1702,1
903,"18-30","Debit",0,1946,1
903,"18-30","Debit",0,1947,1
903,"18-30","Credit",0,1703,1
559,"46-60","Debit",1,5902,3
559,"46-60","Debit",1,1093,3
1338,"31-45","Debit",1,2193,2
1338,"31-45","Debit (Prepaid)",1,2194,2
75,"60+","Credit",1,3099,4
75,"60+","Debit",1,2227,4
75,"60+","Debit",1,3781,4
75,"60+","Credit",1,4113,4
861,"18-30","Credit",0,1453,1
100,"46-60","Debit",0,4078,3
100,"46-60","Credit",1,2571,3
100,"46-60","Debit (Prepaid)",1,2208,3
100,"46-60","Debit",1,1045,3
100,"46-60","Debit",1,5000,3
100,"46-60","Debit",1,3782,3
100,"46-60","Debit",1,5903,3
1140,"31-45","Debit",1,3148,2
1140,"31-45","Debit",0,660,2
1140,"31-45","Debit (Prepaid)",1,3873,2
1140,"31-45","Debit",1,2845,2
1140,"31-45","Debit (Prepaid)",1,2195,2
1140,"31-45","Credit",1,41,2
531,"18-30","Credit",0,411,1
531,"18-30","Credit",0,1948,1
531,"18-30","Debit",0,894,1
279,"18-30","Credit",0,1704,1
279,"18-30","Debit",0,1949,1
362,"31-45","Debit",1,1129,2
362,"31-45","Debit",1,5474,2
362,"31-45","Debit",1,3740,2
1458,"31-45","Debit",1,117,2
1458,"31-45","Debit",1,5243,2
1458,"31-45","Credit",0,895,2
1458,"31-45","Debit",1,4814,2
976,"60+","Debit",0,5741,4
976,"60+","Debit",1,6048,4
976,"60+","Credit",0,2169,4
976,"60+","Debit",1,3455,4
976,"60+","Debit",1,4501,4
71,"31-45","Debit (Prepaid)",1,5677,2
71,"31-45","Credit",1,3481,2
375,"46-60","Debit",1,3354,3
375,"46-60","Debit",1,5537,3
375,"46-60","Debit",1,2608,3
403,"31-45","Debit",1,4580,2
983,"60+","Debit",1,3988,4
983,"60+","Debit",0,5333,4
983,"60+","Debit",1,5573,4
983,"60+","Debit",1,6049,4
983,"60+","Debit",1,1023,4
435,"60+","Debit",1,2151,4
435,"60+","Debit",1,2609,4
542,"46-60","Credit",1,2572,3
542,"46-60","Credit",1,4979,3
542,"46-60","Credit",1,4195,3
542,"46-60","Credit",1,2025,3
542,"46-60","Credit",1,4311,3
1090,"46-60","Debit",1,4263,3
1090,"46-60","Debit",1,3619,3
1090,"46-60","Debit",1,4312,3
1090,"46-60","Credit",1,1293,3
1090,"46-60","Credit",1,5445,3
60,"46-60","Debit",1,2799,3
60,"46-60","Debit",1,4581,3
60,"46-60","Debit (Prepaid)",1,5475,3
60,"46-60","Credit",1,4544,3
287,"31-45","Debit",1,4118,2
287,"31-45","Debit",1,5783,2
287,"31-45","Debit",1,3527,2
1857,"31-45","Debit",1,5498,2
1857,"31-45","Debit",1,4418,2
1857,"31-45","Credit",1,5089,2
1857,"31-45","Credit",1,4015,2
1857,"31-45","Debit",0,896,2
1291,"31-45","Credit",1,2473,2
1291,"31-45","Debit",1,5139,2
408,"46-60","Debit",1,4785,3
408,"46-60","Credit",1,4960,3
408,"46-60","Debit",1,2515,3
173,"60+","Debit",1,3528,4
173,"60+","Debit (Prepaid)",0,3916,4
173,"60+","Debit",0,981,4
173,"60+","Debit (Prepaid)",1,3066,4
1787,"46-60","Debit",1,2228,3
1787,"46-60","Debit",1,4826,3
1787,"46-60","Credit",1,4645,3
1787,"46-60","Debit",1,5849,3
1787,"46-60","Debit",1,4978,3
1787,"46-60","Credit",1,3207,3
1800,"60+","Debit (Prepaid)",1,990,4
1800,"60+","Credit",1,1130,4
438,"31-45","Debit",1,5538,2
438,"31-45","Debit",1,2623,2
1988,"46-60","Debit",1,5265,3
1988,"46-60","Credit",1,4216,3
1988,"46-60","Debit",1,2161,3
1988,"46-60","Debit",1,3100,3
1988,"46-60","Credit",1,6063,3
1143,"18-30","Debit",0,1705,1
1250,"60+","Debit",1,2610,4
1250,"60+","Debit",1,5446,4
1250,"60+","Credit",1,5419,4
1250,"60+","Debit",1,4352,4
1250,"60+","Debit",1,2904,4
1767,"18-30","Debit",0,897,1
1767,"18-30","Debit (Prepaid)",0,898,1
1072,"46-60","Debit",1,201,3
1841,"18-30","Debit",0,1706,1
1841,"18-30","Debit",1,1374,1
1841,"18-30","Credit",0,1950,1
1202,"60+","Debit",1,314,4
1202,"60+","Debit",1,4438,4
1202,"60+","Credit",1,2885,4
235,"31-45","Debit",0,1951,2
235,"31-45","Debit",1,1333,2
235,"31-45","Debit",1,5126,2
235,"31-45","Credit",1,6064,2
1766,"60+","Credit",1,4757,4
1766,"60+","Debit",1,3011,4
1766,"60+","Debit",1,3684,4
1766,"60+","Debit",1,2066,4
1702,"46-60","Debit",1,5665,3
1702,"46-60","Debit",1,5244,3
1702,"46-60","Debit",1,2755,3
1702,"46-60","Debit",1,2701,3
1702,"46-60","Debit (Prepaid)",1,5749,3
1142,"46-60","Debit",1,4674,3
1142,"46-60","Credit",1,4842,3
1142,"46-60","Debit",1,4217,3
1653,"31-45","Debit",1,4368,2
1982,"18-30","Debit",0,1707,1
1982,"18-30","Debit",1,3482,1
1423,"18-30","Credit",0,899,1
48,"60+","Debit (Prepaid)",0,5863,4
48,"60+","Debit",1,3456,4
48,"60+","Debit",1,1294,4
1582,"18-30","Debit",1,6110,1
656,"60+","Debit",1,5637,4
500,"18-30","Debit",0,900,1
500,"18-30","Debit",0,901,1
500,"18-30","Debit",0,661,1
1862,"18-30","Credit",1,4049,1
1850,"18-30","Debit",0,1708,1
1808,"31-45","Credit",1,4702,2
1808,"31-45","Credit",0,1952,2
1808,"31-45","Credit",0,662,2
1808,"31-45","Debit",1,1184,2
277,"46-60","Debit",1,4264,3
277,"46-60","Debit",1,4038,3
277,"46-60","Debit (Prepaid)",1,2350,3
277,"46-60","Credit",1,5362,3
277,"46-60","Debit",1,5864,3
1716,"18-30","Credit",0,1953,1
516,"31-45","Debit",1,3552,2
516,"31-45","Debit",1,2292,2
516,"31-45","Debit",1,3406,2
516,"31-45","Debit",0,1709,2
620,"18-30","Debit",0,1710,1
159,"46-60","Debit",1,4084,3
159,"46-60","Credit",1,3223,3
159,"46-60","Debit",1,3815,3
478,"46-60","Credit",1,1099,3
478,"46-60","Debit (Prepaid)",1,77,3
478,"46-60","Debit",1,135,3
772,"60+","Debit",1,5315,4
772,"60+","Debit",1,4858,4
772,"60+","Debit (Prepaid)",1,3678,4
1537,"31-45","Debit (Prepaid)",1,3323,2
1429,"60+","Debit",1,3584,4
1429,"60+","Debit",1,3140,4
1429,"60+","Debit",1,3560,4
1429,"60+","Debit",0,2378,4
1228,"46-60","Debit",0,15,3
1228,"46-60","Credit",1,4332,3
1228,"46-60","Debit",1,5273,3
1228,"46-60","Debit",1,3333,3
1228,"46-60","Debit",1,4419,3
991,"46-60","Credit",1,2162,3
1249,"18-30","Credit",0,902,1
1242,"46-60","Credit",1,4162,3
1242,"46-60","Credit",0,5102,3
1759,"60+","Debit",0,4472,4
1759,"60+","Credit",0,2893,4
1759,"60+","Credit",0,4478,4
1759,"60+","Debit",0,377,4
1759,"60+","Debit",1,4232,4
1759,"60+","Credit",1,266,4
1058,"60+","Debit",1,4502,4
1058,"60+","Credit",1,1102,4
1058,"60+","Credit",1,3588,4
1058,"60+","Credit",1,4102,4
1730,"46-60","Debit",1,277,3
1730,"46-60","Debit",1,357,3
1730,"46-60","Debit",1,5281,3
1632,"18-30","Debit",0,1711,1
1632,"18-30","Debit",0,903,1
1632,"18-30","Debit (Prepaid)",0,1954,1
1632,"18-30","Debit",0,904,1
1224,"31-45","Debit",1,5971,2
1224,"31-45","Credit",1,3874,2
1224,"31-45","Credit",0,905,2
1224,"31-45","Credit",1,2412,2
1940,"31-45","Credit",1,2163,2
1940,"31-45","Credit",1,3859,2
1940,"31-45","Debit",1,4218,2
1940,"31-45","Credit",1,5451,2
1940,"31-45","Debit",1,3230,2
1132,"18-30","Credit",0,663,1
1132,"18-30","Debit",0,1712,1
895,"46-60","Credit",1,217,3
895,"46-60","Debit",1,3483,3
895,"46-60","Debit (Prepaid)",1,1116,3
1556,"18-30","Debit",1,4333,1
1556,"18-30","Credit",0,1955,1
1556,"18-30","Debit (Prepaid)",1,2972,1
1556,"18-30","Credit",0,412,1
1025,"18-30","Credit",0,664,1
1025,"18-30","Debit",0,1713,1
1025,"18-30","Credit",0,906,1
1025,"18-30","Debit",0,1956,1
1972,"60+","Credit",1,2075,4
1972,"60+","Debit",1,5539,4
1972,"60+","Credit",1,5321,4
1972,"60+","Credit",1,2466,4
86,"18-30","Debit",1,4041,1
86,"18-30","Debit",1,3178,1
86,"18-30","Debit",0,907,1
344,"18-30","Debit",0,1957,1
344,"18-30","Debit",0,665,1
344,"18-30","Debit",0,666,1
1189,"60+","Credit",1,164,4
1189,"60+","Credit",0,1958,4
1189,"60+","Credit",1,4556,4
1189,"60+","Debit",1,2067,4
921,"60+","Debit",1,6115,4
921,"60+","Debit",1,3537,4
921,"60+","Debit",1,3457,4
921,"60+","Debit",1,4646,4
921,"60+","Debit",1,2541,4
921,"60+","Debit",1,3135,4
921,"60+","Debit",1,2718,4
921,"60+","Debit",1,4675,4
393,"31-45","Debit",1,5873,2
1254,"60+","Debit (Prepaid)",1,1055,4
1254,"60+","Debit",1,6013,4
1254,"60+","Debit",1,5616,4
1254,"60+","Debit",0,1959,4
1254,"60+","Credit",1,2510,4
212,"46-60","Debit",1,4145,3
212,"46-60","Debit (Prepaid)",0,908,3
212,"46-60","Credit",1,1074,3
212,"46-60","Debit",1,2209,3
212,"46-60","Debit",1,2418,3
212,"46-60","Credit",1,4052,3
1262,"46-60","Debit",1,991,3
1262,"46-60","Debit",1,3324,3
1262,"46-60","Debit",1,2432,3
122,"60+","Credit",1,3794,4
122,"60+","Credit",1,2447,4
122,"60+","Debit",1,2034,4
122,"60+","Credit",1,2134,4
1118,"18-30","Debit",0,1382,1
1118,"18-30","Debit",1,5274,1
1118,"18-30","Credit",0,667,1
1118,"18-30","Credit",1,362,1
1118,"18-30","Debit",0,1960,1
974,"46-60","Credit",1,329,3
974,"46-60","Debit",1,1131,3
1274,"46-60","Debit",1,2905,3
1274,"46-60","Debit",1,1075,3
1274,"46-60","Credit",0,3200,3
1274,"46-60","Debit",1,3149,3
1274,"46-60","Debit",0,1714,3
1274,"46-60","Debit",1,24,3
1453,"31-45","Debit",1,234,2
1453,"31-45","Debit",1,1117,2
337,"18-30","Debit (Prepaid)",0,668,1
1023,"46-60","Credit",1,3227,3
1903,"46-60","Credit",1,3603,3
1903,"46-60","Debit",1,3568,3
1903,"46-60","Credit",1,2973,3
604,"46-60","Credit",1,3085,3
604,"46-60","Debit",1,4369,3
604,"46-60","Debit",1,3434,3
604,"46-60","Debit (Prepaid)",1,4280,3
1637,"31-45","Credit",1,2503,2
1637,"31-45","Credit",1,5319,2
1470,"60+","Debit",1,256,4
1470,"60+","Debit",1,2280,4
1470,"60+","Debit",1,3392,4
1470,"60+","Debit",1,3896,4
1856,"46-60","Debit (Prepaid)",1,4050,3
1856,"46-60","Credit",1,3939,3
1856,"46-60","Debit",1,257,3
1856,"46-60","Debit",1,5949,3
907,"31-45","Debit",0,909,2
907,"31-45","Credit",1,3783,2
907,"31-45","Credit",1,5203,2
1923,"31-45","Credit",0,669,2
1923,"31-45","Debit",1,2152,2
1923,"31-45","Credit",1,2041,2
674,"60+","Credit",1,3255,4
674,"60+","Debit",0,4786,4
674,"60+","Debit",1,2680,4
674,"60+","Debit",1,2405,4
674,"60+","Debit",1,5574,4
674,"60+","Debit",1,5348,4
674,"60+","Credit",1,47,4
1665,"18-30","Debit",0,910,1
548,"31-45","Credit",0,1961,2
548,"31-45","Debit",1,1185,2
548,"31-45","Debit",1,6014,2
548,"31-45","Debit (Prepaid)",0,1715,2
209,"60+","Credit",1,2651,4
209,"60+","Debit",1,3795,4
209,"60+","Credit",1,3218,4
209,"60+","Credit",1,258,4
209,"60+","Debit",1,5575,4
209,"60+","Debit",1,4676,4
730,"46-60","Credit",1,2806,3
730,"46-60","Debit",1,1118,3
730,"46-60","Debit",1,4827,3
670,"18-30","Debit (Prepaid)",0,1716,1
670,"18-30","Debit",0,911,1
627,"46-60","Credit",0,5334,3
924,"46-60","Credit",1,2210,3
894,"31-45","Credit",1,2739,2
894,"31-45","Debit (Prepaid)",1,4612,2
894,"31-45","Credit",1,2123,2
1633,"31-45","Debit (Prepaid)",0,1717,2
1633,"31-45","Credit",1,3038,2
1633,"31-45","Debit",1,5012,2
1633,"31-45","Debit",0,670,2
1593,"18-30","Debit",0,671,1
1593,"18-30","Debit",0,1718,1
1593,"18-30","Credit",0,912,1
1593,"18-30","Credit",0,1962,1
720,"31-45","Debit",1,2516,2
720,"31-45","Debit",1,4136,2
720,"31-45","Credit",0,1963,2
264,"46-60","Credit",1,2239,3
827,"60+","Credit",1,2729,4
827,"60+","Credit",1,2836,4
827,"60+","Debit",1,3897,4
827,"60+","Debit",1,4514,4
414,"31-45","Debit",1,2815,2
414,"31-45","Credit",1,3958,2
1439,"18-30","Debit",1,235,1
1439,"18-30","Debit",1,6094,1
843,"31-45","Credit",1,2246,2
843,"31-45","Debit (Prepaid)",0,913,2
843,"31-45","Debit",1,4828,2
843,"31-45","Debit",1,4370,2
843,"31-45","Debit",1,184,2
843,"31-45","Debit",0,4081,2
1008,"46-60","Debit",1,2592,3
1008,"46-60","Credit",1,5850,3
1008,"46-60","Debit",1,2325,3
1008,"46-60","Debit",0,382,3
1008,"46-60","Credit",1,4593,3
1834,"31-45","Credit",1,6036,2
1834,"31-45","Debit",1,1119,2
1834,"31-45","Credit",1,5617,2
1126,"18-30","Debit",0,1964,1
881,"60+","Debit",0,672,4
881,"60+","Debit (Prepaid)",1,4732,4
881,"60+","Debit",1,4439,4
881,"60+","Credit",1,4287,4
679,"46-60","Debit (Prepaid)",1,5714,3
679,"46-60","Credit",1,2894,3
679,"46-60","Debit",1,5972,3
679,"46-60","Debit",1,3741,3
1333,"18-30","Debit",0,673,1
1333,"18-30","Credit",0,674,1
1333,"18-30","Debit",0,1719,1
1333,"18-30","Debit",0,675,1
398,"46-60","Debit",1,1199,3
398,"46-60","Debit",1,2012,3
398,"46-60","Debit",1,5323,3
398,"46-60","Debit",1,2337,3
151,"18-30","Credit",0,676,1
106,"46-60","Debit",1,1037,3
106,"46-60","Debit",1,4654,3
106,"46-60","Credit",1,2124,3
106,"46-60","Debit",1,3484,3
106,"46-60","Debit",1,5310,3
1784,"46-60","Credit",1,2794,3
1924,"46-60","Credit",0,5330,3
671,"31-45","Credit",0,5739,2
671,"31-45","Credit",1,5592,2
1472,"31-45","Debit",1,3485,2
1472,"31-45","Credit",1,2196,2
1472,"31-45","Debit (Prepaid)",1,3393,2
855,"46-60","Debit (Prepaid)",1,4647,3
855,"46-60","Debit",1,3670,3
855,"46-60","Debit",1,5916,3
855,"46-60","Debit",1,5715,3
855,"46-60","Debit",1,2702,3
981,"31-45","Credit",1,4317,2
1030,"31-45","Debit",1,3828,2
1030,"31-45","Credit",1,2936,2
1030,"31-45","Credit",1,2415,2
1030,"31-45","Debit",1,4677,2
384,"18-30","Debit",0,4072,1
80,"60+","Debit",1,4492,4
80,"60+","Credit",1,307,4
80,"60+","Debit",1,2689,4
80,"60+","Credit",1,3829,4
80,"60+","Credit",1,3917,4
1331,"46-60","Debit (Prepaid)",1,5027,3
205,"31-45","Debit",1,6130,2
205,"31-45","Debit",1,3620,2
205,"31-45","Debit",0,3639,2
205,"31-45","Debit",1,2861,2
1048,"46-60","Credit",1,5037,3
1048,"46-60","Credit",1,2048,3
1048,"46-60","Credit",1,4509,3
1048,"46-60","Debit",1,2542,3
1801,"18-30","Debit",0,677,1
1490,"18-30","Debit",1,5266,1
1490,"18-30","Debit",1,1369,1
1490,"18-30","Debit",0,1965,1
1490,"18-30","Credit",1,5950,1
818,"46-60","Credit",1,2524,3
818,"46-60","Credit",1,3728,3
818,"46-60","Credit",1,5540,3
818,"46-60","Debit",1,5874,3
818,"46-60","Debit",1,992,3
1463,"60+","Debit",1,5499,4
1463,"60+","Debit",1,3591,4
1463,"60+","Credit",1,5245,4
1463,"60+","Credit",1,3542,4
1835,"18-30","Debit",0,678,1
952,"18-30","Debit",1,2351,1
952,"18-30","Debit",1,1275,1
616,"31-45","Credit",1,3611,2
638,"60+","Debit",1,6050,4
638,"60+","Debit",1,2068,4
638,"60+","Debit",1,3394,4
638,"60+","Credit",1,4445,4
638,"60+","Debit",0,914,4
1366,"18-30","Debit",0,1966,1
1366,"18-30","Credit",1,315,1
1366,"18-30","Debit",0,2374,1
443,"31-45","Debit",1,2974,2
336,"18-30","Debit",1,6111,1
611,"18-30","Debit",0,679,1
973,"46-60","Debit",1,2364,3
973,"46-60","Debit",1,5716,3
973,"46-60","Debit",1,5706,3
973,"46-60","Credit",1,3833,3
632,"18-30","Debit",0,680,1
1918,"31-45","Debit",1,3898,2
1827,"46-60","Debit",0,1967,3
1827,"46-60","Debit",1,3959,3
1827,"46-60","Debit",1,5246,3
1827,"46-60","Credit",1,4546,3
1827,"46-60","Credit",1,3395,3
1827,"46-60","Debit",1,5727,3
70,"18-30","Debit",0,681,1
672,"31-45","Debit",1,4464,2
672,"31-45","Debit",1,3396,2
672,"31-45","Debit",0,915,2
672,"31-45","Debit",1,5001,2
1461,"31-45","Credit",0,5345,2
1461,"31-45","Debit",1,2668,2
1461,"31-45","Credit",1,2886,2
1461,"31-45","Debit",0,4535,2
1461,"31-45","Debit",1,2090,2
1461,"31-45","Debit",1,103,2
510,"18-30","Credit",0,916,1
510,"18-30","Debit",0,917,1
256,"60+","Credit",1,5638,4
256,"60+","Debit (Prepaid)",1,3989,4
256,"60+","Credit",1,6089,4
256,"60+","Credit",1,2850,4
256,"60+","Credit",1,147,4
256,"60+","Debit",1,1276,4
1410,"18-30","Debit",0,1968,1
574,"18-30","Credit",0,1720,1
574,"18-30","Credit",0,435,1
574,"18-30","Debit (Prepaid)",0,1721,1
574,"18-30","Credit",0,1722,1
1837,"60+","Debit",1,6015,4
1837,"60+","Debit",1,259,4
1837,"60+","Debit (Prepaid)",1,5275,4
1837,"60+","Debit",1,2256,4
1974,"60+","Credit",1,5307,4
1974,"60+","Debit",1,278,4
1974,"60+","Debit",1,2257,4
30,"18-30","Debit",0,1723,1
1270,"31-45","Credit",0,1429,2
1270,"31-45","Debit",1,4313,2
1815,"46-60","Credit",1,222,3
1815,"46-60","Debit (Prepaid)",1,4582,3
1815,"46-60","Debit (Prepaid)",1,4371,3
1815,"46-60","Debit",1,2035,3
805,"18-30","Debit",0,682,1
805,"18-30","Debit",0,918,1
464,"31-45","Credit",1,3233,2
1042,"18-30","Debit (Prepaid)",0,1724,1
1579,"60+","Credit",1,2170,4
1579,"60+","Debit",1,11,4
1579,"60+","Debit",1,4163,4
1579,"60+","Credit",1,3976,4
1579,"60+","Debit",1,3830,4
830,"18-30","Credit",0,683,1
830,"18-30","Debit",1,3899,1
465,"46-60","Credit",1,4678,3
465,"46-60","Debit",1,2433,3
1954,"46-60","Credit",1,4879,3
1954,"46-60","Debit",0,2387,3
1954,"46-60","Debit",1,316,3
959,"31-45","Debit (Prepaid)",1,4749,2
959,"31-45","Debit (Prepaid)",1,1231,2
1049,"60+","Debit",1,5693,4
1049,"60+","Credit",1,2816,4
1049,"60+","Debit",1,5823,4
1049,"60+","Debit",1,5553,4
1049,"60+","Credit",1,1310,4
1049,"60+","Debit",1,4265,4
1925,"18-30","Credit",0,684,1
1925,"18-30","Credit",0,685,1
1088,"46-60","Credit",1,3940,3
1088,"46-60","Credit",1,4574,3
1088,"46-60","Debit",1,6095,3
14,"60+","Credit",1,4106,4
14,"60+","Credit",1,2076,4
14,"60+","Debit",1,2164,4
14,"60+","Debit (Prepaid)",1,5159,4
14,"60+","Debit",1,3082,4
162,"31-45","Debit",1,4266,2
162,"31-45","Debit",1,5938,2
162,"31-45","Debit",1,5694,2
162,"31-45","Credit",1,2240,2
162,"31-45","Credit",1,3569,2
1692,"60+","Debit",1,5371,4
1692,"60+","Debit",1,5618,4
1692,"60+","Debit",1,3646,4
380,"46-60","Credit",1,5838,3
380,"46-60","Credit",1,3538,3
141,"60+","Debit",1,4219,4
141,"60+","Credit",1,3028,4
141,"60+","Credit",1,5514,4
141,"60+","Credit",0,4073,4
141,"60+","Debit",1,2952,4
1348,"60+","Debit",1,3941,4
1348,"60+","Credit",1,3086,4
1348,"60+","Debit",1,2669,4
1348,"60+","Debit",1,4042,4
1348,"60+","Debit",1,4137,4
1348,"60+","Credit",1,4982,4
1256,"31-45","Debit",0,6137,2
1256,"31-45","Credit",1,5160,2
1256,"31-45","Debit (Prepaid)",1,236,2
1256,"31-45","Credit",1,6116,2
1690,"18-30","Debit",0,1969,1
1690,"18-30","Debit",0,686,1
169,"60+","Debit",1,5717,4
169,"60+","Debit (Prepaid)",1,5655,4
169,"60+","Debit",1,3256,4
169,"60+","Debit",1,2317,4
1955,"60+","Debit (Prepaid)",1,4220,4
1955,"60+","Debit",1,4184,4
1807,"46-60","Debit",1,5712,3
1807,"46-60","Debit",1,4123,3
1807,"46-60","Credit",1,2823,3
1807,"46-60","Debit (Prepaid)",1,165,3
1807,"46-60","Credit",1,2837,3
102,"31-45","Debit",1,5875,2
257,"46-60","Debit",1,3816,3
257,"46-60","Credit",1,4386,3
257,"46-60","Debit (Prepaid)",1,5127,3
257,"46-60","Debit",1,104,3
911,"18-30","Credit",0,687,1
987,"46-60","Debit (Prepaid)",1,2748,3
987,"46-60","Debit",1,4146,3
987,"46-60","Debit",1,5090,3
987,"46-60","Debit",0,373,3
101,"18-30","Credit",0,919,1
1141,"60+","Debit",1,237,4
1141,"60+","Credit",1,3817,4
1141,"60+","Debit",1,3624,4
1141,"60+","Credit",1,3269,4
1141,"60+","Debit",1,5224,4
1682,"46-60","Credit",1,1277,3
1682,"46-60","Credit",1,2517,3
1682,"46-60","Debit",1,3407,3
1682,"46-60","Credit",1,238,3
1682,"46-60","Credit",1,3408,3
481,"18-30","Credit",0,920,1
978,"18-30","Debit",0,688,1
1550,"18-30","Debit",0,689,1
1550,"18-30","Credit",0,1725,1
1550,"18-30","Debit",0,690,1
1162,"18-30","Debit",0,1970,1
1162,"18-30","Credit",0,1454,1
172,"46-60","Debit",1,2365,3
172,"46-60","Debit",1,3458,3
172,"46-60","Debit",1,1232,3
892,"31-45","Debit",1,31,2
315,"46-60","Debit (Prepaid)",1,5656,3
315,"46-60","Debit",0,1726,3
315,"46-60","Debit",1,3121,3
1739,"46-60","Debit (Prepaid)",1,3246,3
836,"18-30","Debit",0,1727,1
39,"46-60","Debit",1,2413,3
39,"46-60","Credit",1,2039,3
155,"60+","Credit",0,413,4
155,"60+","Credit",1,279,4
155,"60+","Debit",1,239,4
155,"60+","Debit",1,2281,4
155,"60+","Debit",1,3111,4
155,"60+","Debit (Prepaid)",1,5793,4
1305,"46-60","Debit",1,2026,3
1305,"46-60","Debit",1,1260,3
1305,"46-60","Credit",1,2229,3
1504,"60+","Debit",1,3409,4
1504,"60+","Credit",1,3486,4
1504,"60+","Debit",1,5373,4
1504,"60+","Credit",1,4963,4
1504,"60+","Debit",1,3977,4
1105,"60+","Debit",1,4119,4
1105,"60+","Debit",1,2036,4
1105,"60+","Debit",0,218,4
1761,"18-30","Debit",0,691,1
1761,"18-30","Credit",0,1971,1
1761,"18-30","Debit",0,1728,1
215,"18-30","Debit",0,1729,1
215,"18-30","Credit",0,1430,1
948,"46-60","Debit",1,1325,3
948,"46-60","Credit",1,3083,3
948,"46-60","Credit",1,1265,3
948,"46-60","Debit",1,5695,3
948,"46-60","Credit",1,3376,3
862,"18-30","Credit",0,1455,1
862,"18-30","Debit",0,921,1
862,"18-30","Credit",1,3167,1
1514,"46-60","Credit",1,5103,3
1514,"46-60","Credit",1,3325,3
1514,"46-60","Debit",1,78,3
1514,"46-60","Debit (Prepaid)",1,4679,3
1514,"46-60","Credit",1,4334,3
1698,"31-45","Credit",0,2390,2
1698,"31-45","Credit",0,922,2
1698,"31-45","Debit",1,5639,2
1316,"18-30","Credit",0,436,1
1316,"18-30","Debit",0,692,1
1316,"18-30","Credit",1,330,1
1316,"18-30","Debit",0,1972,1
1316,"18-30","Debit",0,1730,1
1831,"18-30","Debit",0,693,1
1831,"18-30","Credit",0,437,1
889,"18-30","Credit",1,2293,1
526,"46-60","Debit (Prepaid)",1,4522,3
526,"46-60","Debit",1,5204,3
526,"46-60","Debit",1,5917,3
526,"46-60","Debit",1,2091,3
526,"46-60","Debit (Prepaid)",1,5500,3
231,"46-60","Debit (Prepaid)",1,5091,3
231,"46-60","Debit",1,4221,3
231,"46-60","Debit",1,5718,3
231,"46-60","Credit",1,2474,3
231,"46-60","Credit",0,414,3
910,"31-45","Debit",1,5255,2
910,"31-45","Credit",0,1431,2
876,"60+","Debit",1,3918,4
876,"60+","Debit",1,5773,4
1509,"60+","Debit (Prepaid)",0,5342,4
1509,"60+","Debit",1,2352,4
1509,"60+","Debit",1,1347,4
1509,"60+","Debit",1,5276,4
1509,"60+","Credit",1,3685,4
1422,"60+","Debit",1,5696,4
1422,"60+","Credit",1,4983,4
1422,"60+","Debit",1,3212,4
1422,"60+","Debit",1,5515,4
1400,"18-30","Credit",0,923,1
1400,"18-30","Credit",0,415,1
492,"31-45","Debit",1,3796,2
1516,"31-45","Debit",1,1002,2
1516,"31-45","Debit",1,3960,2
1649,"60+","Debit",1,5973,4
1649,"60+","Credit",1,4410,4
1649,"60+","Debit (Prepaid)",1,3697,4
1573,"60+","Credit",0,1432,4
583,"60+","Debit",1,3326,4
583,"60+","Credit",1,343,4
1811,"60+","Debit",1,3238,4
1811,"60+","Debit",1,291,4
